postcode_sector,relative_area,population_density,multiple_deprivation_index,income_deprivation_index,employment_deprivation_index,crime_deprivation_index,rural_urban,distance_to_station,never_worked,region
SR60,941.5699999999994,63.31007194244606,26.838237410071894,0.18566187050359673,0.16087769784172662,0.06589208633093518,Urban major conurbation,1.48442535971223,Average,North East
SR67,10155.629999999994,24.91102362204722,12.244090551181118,0.10677952755905519,0.09736220472440929,-0.9857874015748019,Urban city and town,5.486143228346457,Average,North East
SR68,1351.0899999999992,55.50888888888893,7.964296296296288,0.05707407407407399,0.07471111111111123,-0.7886962962962968,Urban major conurbation,3.3418089629629635,Average,North East
SR69,1072.5299999999995,74.16815920398007,13.914014925373136,0.10730348258706474,0.10690049751243763,-0.6802686567164187,Urban major conurbation,2.3391529353233835,Average,North East
SR70,13693.240000000002,35.546835443038,16.45846835443039,0.10793037974683574,0.09679746835443022,-0.14789240506329082,Urban city and town,1.4057316113924043,Average,North East
SR71,19.06,29.5,16.748,0.105,0.091,-0.027999999999999997,Urban city and town,0.739204,High,North East
SR77,5477.909999999999,36.73238866396762,15.76710121457493,0.0993198380566805,0.08764777327935223,-0.09960728744939285,Urban city and town,0.946023686234817,Average,North East
SR78,26475.730000000018,38.379702970296925,16.694752475247565,0.10513861386138645,0.09135643564356427,-0.03930693069306916,Urban city and town,1.5989677623762384,Average,North East
SR79,7243.959999999999,35.82202643171806,18.242497797356876,0.12438766519823798,0.11101321585903104,-0.2262114537444924,Rural town and fringe,3.6894195594713644,Average,North East
SR81,2625.230000000001,26.34615384615381,16.748000000000037,0.10500000000000032,0.09099999999999978,-0.027999999999999987,Urban city and town,9.70225371794872,Average,North East
SR82,16851.579999999994,35.4569832402234,16.748000000000037,0.10500000000000033,0.09099999999999975,-0.027999999999999935,Urban city and town,8.541112737430167,Average,North East
SR83,20163.809999999994,25.668907563025144,16.74800000000004,0.10500000000000036,0.09100000000000008,-0.027999999999999844,Rural town and fringe,5.9409415546218485,Average,North East
SR84,3148.04,53.042307692307716,16.74800000000004,0.10500000000000034,0.09099999999999994,-0.027999999999999883,Urban city and town,8.539383221153852,High,North East
SR85,2353.5500000000006,38.80934065934061,16.748000000000037,0.10500000000000033,0.09099999999999978,-0.027999999999999928,Urban city and town,8.69183593406593,Average,North East
SR89,62.79,16.866666666666667,16.748,0.105,0.09100000000000001,-0.027999999999999997,Urban city and town,9.051813333333333,Average,North East
SS00,1642.390000000003,44.43473684210524,18.937431578947358,0.1324947368421056,0.11734736842105274,0.37505263157894797,Urban city and town,1.776383484210527,Average,East of England
SS07,822.0900000000001,95.48502673796794,34.01207486631017,0.20620855614973252,0.16974331550802121,1.0794491978609608,Urban city and town,0.5097767919786094,Average,East of England
SS08,786.4899999999997,68.7969465648855,22.16053435114506,0.1392595419847332,0.1318625954198471,0.3362213740458016,Urban city and town,0.518799340458015,Average,East of England
SS09,721.6000000000006,108.15682819383271,22.890700440528633,0.17497797356828246,0.12745374449339172,0.30790308370044206,Urban city and town,1.146263801762114,Average,East of England
SS11,916.6899999999997,67.30714285714285,46.7539761904761,0.2820873015873014,0.21500793650793606,1.3169682539682521,Urban city and town,0.2823024452380952,Average,East of England
SS117,32093.90999999997,23.0191919191919,17.64447979797981,0.10147979797979803,0.09328282828282831,0.20848484848484825,Urban city and town,1.0738942303030303,Average,East of England
SS118,19288.510000000006,32.02359999999994,12.225668000000022,0.090424,0.07965599999999988,-0.4195879999999994,Urban city and town,1.4794129120000006,Average,East of England
SS119,110.49,31.946153846153848,13.25,0.09699999999999999,0.07299999999999998,-0.094,Urban city and town,0.35535100000000003,Average,East of England
SS12,1460.6700000000008,79.2970695970697,44.25486080586085,0.27603296703296715,0.2186227106227105,1.3573186813186817,Urban city and town,0.5290522084249086,Average,East of England
SS120,5769.1399999999985,28.91369047619045,13.766880952380962,0.0812738095238095,0.0803392857142857,0.03320833333333349,Urban city and town,1.0506363976190471,Average,East of England
SS129,10813.580000000002,49.185281385281364,13.623285714285727,0.09209523809523797,0.07345454545454555,-0.21657142857142833,Urban city and town,1.552998619047619,Average,East of England
SS13,2921.310000000001,31.95760368663594,8.14164516129028,0.0588617511520738,0.06486635944700492,0.16698617511520747,Urban city and town,0.6716103373271889,Average,East of England
SS131,4642.710000000004,43.337810945273674,32.41233333333333,0.21814925373134278,0.14968656716417916,0.2842985074626869,Urban city and town,2.427514164179104,Average,East of England
SS132,10655.990000000007,30.963703703703708,29.95051851851858,0.17168888888888884,0.15028888888888894,0.48600000000000093,Urban city and town,1.6936108518518516,Average,East of England
SS133,3860.6900000000005,60.75092024539878,44.59431288343546,0.2800429447852759,0.2227852760736198,1.2719202453987737,Urban city and town,1.0442991349693245,Average,East of England
SS140,1749.6899999999994,12.858823529411774,34.57799999999998,0.2430000000000002,0.1529999999999998,1.2520000000000011,Urban city and town,0.3433268823529412,Average,East of England
SS141,3174.4700000000025,49.10396475770931,34.29540969162997,0.23847577092510994,0.1668678414096919,1.0884449339207083,Urban city and town,1.0817051035242295,Average,East of England
SS142,4215.970000000005,57.25918367346943,32.972114285714284,0.22684489795918322,0.17235102040816339,0.7870693877551022,Urban city and town,1.4110718326530611,Average,East of England
SS143,12071.339999999998,27.454285714285763,35.316109523809516,0.25690476190476147,0.18476666666666686,0.45830952380952406,Urban city and town,2.4386420285714303,Average,East of England
SS154,3441.1000000000013,38.592452830188684,18.53256603773582,0.13662264150943415,0.09315094339622637,0.21458490566037755,Urban city and town,2.2675347169811326,Average,East of England
SS155,2535.700000000003,61.973941368078094,36.461579804560316,0.24894788273615684,0.17658957654723198,1.0475179153094436,Urban city and town,1.0535056026058636,Average,East of England
SS156,8533.720000000003,38.81797235023046,29.278437788018444,0.213437788018433,0.15145622119815672,0.20553456221198105,Urban city and town,1.3173624055299542,Average,East of England
SS164,4382.299999999996,61.946017699115075,40.235977876106226,0.27396017699115,0.20142920353982235,1.0922743362831886,Urban city and town,1.4027433571238943,Average,East of England
SS165,7685.640000000004,40.18454935622322,17.978266094420643,0.11433476394849766,0.0982017167381976,0.8389871244635192,Urban city and town,0.8304104339055796,Average,East of England
SS166,11815.189999999975,39.87344632768365,10.244180790960451,0.071598870056497,0.06172881355932217,-0.1305254237288136,Urban city and town,1.0960937288135597,Average,East of England
SS170,17210.510000000035,30.878995433789985,17.303753424657547,0.12706392694063914,0.09442009132420136,0.30529223744292194,Urban city and town,0.5546639807305935,Average,East of England
SS171,19.52,46.5,13.809000000000001,0.096,0.096,-0.546,Urban city and town,2.11797,Average,East of England
SS177,2700.179999999999,59.43225806451615,19.48216589861754,0.14181105990783402,0.12342857142857148,0.0397741935483871,Urban city and town,1.9488138018433183,Average,East of England
SS178,14405.079999999993,43.836216216216236,9.97485945945945,0.06881081081081068,0.06358378378378378,-0.09616756756756818,Urban city and town,1.7876787243243244,Average,East of England
SS179,51846.300000000054,19.07983870967749,12.191798387096775,0.07441935483870969,0.07550806451612907,0.021443548387096844,Urban city and town,3.3055258870967745,Average,East of England
SS19,847.3500000000006,26.892647058823524,48.070852941176504,0.3468382352941173,0.25323529411764734,0.7397647058823518,Urban city and town,0.2884334411764709,Average,East of England
SS228,42.63,24.600000000000005,14.79,0.08600000000000001,0.07400000000000001,0.10800000000000003,Urban city and town,0.748503,Average,East of England
SS24,3640.019999999998,65.7043307086614,33.85121653543311,0.24024409448818873,0.18094094488188958,0.6880669291338574,Urban city and town,0.9757411299212602,Average,East of England
SS25,6709.46000000001,66.23402061855667,37.70577319587631,0.2632474226804116,0.19420618556701028,0.4972164948453624,Urban city and town,0.5385355701030927,Average,East of England
SS26,3237.579999999998,44.28007968127494,33.345589641434174,0.21259362549800806,0.17538247011952252,0.6913027888446228,Urban city and town,0.8605987766932274,Average,East of England
SS30,54802.16000000004,15.600543478260892,15.155701086956553,0.10266847826086944,0.09058152173913062,-0.3972880434782611,Rural town and fringe,2.7882795652173913,Average,East of England
SS33,9.39,33.4,40.361999999999995,0.307,0.21,0.657,Urban city and town,0.231631,Average,East of England
SS38,990.7900000000002,54.27184466019422,18.28877669902914,0.1390582524271846,0.1044271844660195,0.3699514563106794,Urban city and town,1.274052912621359,Average,East of England
SS39,38927.35999999999,47.60944625407156,27.30223778501628,0.19149511400651448,0.15354071661237814,0.3788566775244303,Urban city and town,1.1087600661237782,Average,East of England
SS41,27471.469999999965,33.3775,19.97720357142858,0.1365071428571424,0.10484642857142858,0.23134642857142812,Urban city and town,0.884959845,Average,East of England
SS42,63365.03,0.6545454545454535,23.67100000000003,0.12000000000000009,0.07599999999999996,0.3949999999999997,['Rural hamlet and isolated dwellings' 'Rural village'],3.508216212121212,Average,East of England
SS43,64220.23999999996,25.745604395604378,11.603725274725264,0.0755439560439559,0.07246153846153858,-0.4090604395604398,Urban city and town,2.5096428021978014,Average,East of England
SS49,219.16000000000005,32.36363636363637,27.752,0.21,0.13900000000000007,0.5340000000000001,Urban city and town,0.3744422272727271,Average,East of England
SS54,9682.179999999993,29.36088709677423,6.813548387096794,0.06339516129032265,0.05899193548387099,-0.4773508064516119,Urban city and town,0.9355248254032265,Average,East of England
SS55,9939.910000000003,34.37333333333335,8.04462962962963,0.06818518518518513,0.06162222222222225,-0.8005703703703695,Urban city and town,0.9300879333333334,Average,East of England
SS56,8398.449999999995,29.751094890510938,11.700058394160578,0.09258394160583928,0.07922627737226273,-0.8110291970802924,Urban city and town,2.7708888321167886,Average,East of England
SS59,75.11999999999999,31.6,6.409999999999998,0.068,0.057999999999999996,-0.71,Urban city and town,0.223958125,Average,East of England
SS60,100.8,32.5,5.957000000000002,0.039999999999999994,0.03400000000000001,0.269,Urban city and town,0.5536619,Average,East of England
SS67,5070.059999999996,30.16255707762555,8.79170319634701,0.06773059360730607,0.057237442922374406,-0.1944018264840183,Urban city and town,1.0858828526940638,Average,East of England
SS68,2815.270000000001,45.10614754098361,8.58655327868853,0.07082377049180329,0.06099590163934431,-0.5729795081967216,Urban city and town,1.498630700819671,Average,East of England
SS69,16985.24,44.52367346938774,9.264408163265303,0.07811836734693861,0.07116734693877569,-0.3833918367346943,Urban city and town,1.0847899293877554,Average,East of England
SS71,6739.260000000005,29.403125,7.584361607142851,0.05774107142857129,0.05669642857142856,-0.3719330357142856,Urban city and town,1.7798581933035709,Average,East of England
SS72,7202.270000000008,30.84952380952381,10.988761904761878,0.09350476190476194,0.08040476190476169,-0.36406666666666665,Urban city and town,2.493616095238095,Average,East of England
SS73,7649.320000000006,34.61259541984727,11.499244274809168,0.08937022900763372,0.08311068702290059,-0.48033206106870246,Urban city and town,2.4342534351145058,Average,East of England
SS74,4418.989999999999,54.79751552795031,11.152925465838537,0.0904968944099379,0.07881987577639778,-0.2428819875776398,Urban city and town,3.1181663354037266,Average,East of England
SS75,3016.880000000004,39.14420600858373,11.336952789699584,0.09724892703862693,0.08078111587982835,-0.17483690987124523,Urban city and town,1.7280904721030041,Average,East of England
