postcode_sector,road_usage,total_offences,vehicle_offences
CO152,..,14362.0,844.0
CO153,..,14362.0,844.0
CO154,..,14362.0,844.0
CO155,..,14362.0,844.0
CO156,..,14362.0,844.0
CO160,..,14362.0,844.0
CO167,..,14362.0,844.0
CO168,..,14362.0,844.0
CO169,..,14362.0,844.0
CO70,..,14362.0,844.0
CO77,..,14362.0,844.0
CO78,..,14362.0,844.0
CR30,..,5769.0,718.0
CR35,..,5769.0,718.0
CR36,..,5769.0,718.0
CR37,..,5769.0,718.0
CR69,..,5769.0,718.0
RH14,..,5769.0,718.0
RH76,..,5769.0,718.0
RH80,..,5769.0,718.0
RH89,..,5769.0,718.0
RH98,..,5769.0,718.0
TN162,..,5769.0,718.0
CR53,..,9617.0,923.0
KT185,..,9617.0,923.0
KT205,..,9617.0,923.0
KT206,..,9617.0,923.0
KT207,..,9617.0,923.0
RH11,..,9617.0,923.0
RH12,..,9617.0,923.0
RH13,..,9617.0,923.0
RH15,..,9617.0,923.0
RH16,..,9617.0,923.0
RH20,..,9617.0,923.0
RH27,..,9617.0,923.0
RH28,..,9617.0,923.0
RH29,..,9617.0,923.0
RH67,..,9617.0,923.0
RH68,..,9617.0,923.0
RH69,..,9617.0,923.0
SM71,..,9617.0,923.0
SM72,..,9617.0,923.0
SM73,..,9617.0,923.0
CT101,..,19942.0,1401.0
CT102,..,19942.0,1401.0
CT103,..,19942.0,1401.0
CT110,..,19942.0,1401.0
CT117,..,19942.0,1401.0
CT118,..,19942.0,1401.0
CT119,..,19942.0,1401.0
CT124,..,19942.0,1401.0
CT125,..,19942.0,1401.0
CT126,..,19942.0,1401.0
CT70,..,19942.0,1401.0
CT79,..,19942.0,1401.0
CT88,..,19942.0,1401.0
CT91,..,19942.0,1401.0
CT92,..,19942.0,1401.0
CT93,..,19942.0,1401.0
CT94,..,19942.0,1401.0
CT95,..,19942.0,1401.0
CT11,..,16089.0,1159.0
CT12,..,16089.0,1159.0
CT13,..,16089.0,1159.0
CT20,..,16089.0,1159.0
CT27,..,16089.0,1159.0
CT28,..,16089.0,1159.0
CT29,..,16089.0,1159.0
CT34,..,16089.0,1159.0
CT45,..,16089.0,1159.0
CT47,..,16089.0,1159.0
CT51,..,16089.0,1159.0
CT52,..,16089.0,1159.0
CT53,..,16089.0,1159.0
CT54,..,16089.0,1159.0
CT65,..,16089.0,1159.0
CT66,..,16089.0,1159.0
CT67,..,16089.0,1159.0
CT68,..,16089.0,1159.0
CT130,..,11298.0,516.0
CT139,..,11298.0,516.0
CT140,..,11298.0,516.0
CT146,..,11298.0,516.0
CT147,..,11298.0,516.0
CT148,..,11298.0,516.0
CT149,..,11298.0,516.0
CT154,..,11298.0,516.0
CT155,..,11298.0,516.0
CT156,..,11298.0,516.0
CT157,..,11298.0,516.0
CT161,..,11298.0,516.0
CT162,..,11298.0,516.0
CT163,..,11298.0,516.0
CT170,..,11298.0,516.0
CT179,..,11298.0,516.0
CT31,..,11298.0,516.0
CT32,..,11298.0,516.0
CT33,..,11298.0,516.0
CT187,..,11022.0,596.0
CT188,..,11022.0,596.0
CT194,..,11022.0,596.0
CT195,..,11022.0,596.0
CT196,..,11022.0,596.0
CT201,..,11022.0,596.0
CT202,..,11022.0,596.0
CT203,..,11022.0,596.0
CT214,..,11022.0,596.0
CT215,..,11022.0,596.0
CT216,..,11022.0,596.0
CT46,..,11022.0,596.0
TN256,..,11022.0,596.0
TN288,..,11022.0,596.0
TN290,..,11022.0,596.0
TN299,..,11022.0,596.0
CT48,..,11893.0,791.0
TN231,..,11893.0,791.0
TN233,..,11893.0,791.0
TN234,..,11893.0,791.0
TN235,..,11893.0,791.0
TN236,..,11893.0,791.0
TN237,..,11893.0,791.0
TN240,..,11893.0,791.0
TN248,..,11893.0,791.0
TN249,..,11893.0,791.0
TN254,..,11893.0,791.0
TN255,..,11893.0,791.0
TN257,..,11893.0,791.0
TN261,..,11893.0,791.0
TN262,..,11893.0,791.0
TN263,..,11893.0,791.0
TN270,..,11893.0,791.0
TN278,..,11893.0,791.0
TN306,..,11893.0,791.0
TN307,..,11893.0,791.0
CV107,..,11543.0,1181.0
CV108,..,11543.0,1181.0
CV109,..,11543.0,1181.0
CV114,..,11543.0,1181.0
CV115,..,11543.0,1181.0
CV116,..,11543.0,1181.0
CV120,..,11543.0,1181.0
CV128,..,11543.0,1181.0
CV129,..,11543.0,1181.0
CV79,..,11543.0,1181.0
CV130,..,6715.0,874.0
CV136,..,6715.0,874.0
CV93,..,6715.0,874.0
LE100,..,6715.0,874.0
LE101,..,6715.0,874.0
LE102,..,6715.0,874.0
LE60,..,6715.0,874.0
LE671,..,6715.0,874.0
LE679,..,6715.0,874.0
LE97,..,6715.0,874.0
LE98,..,6715.0,874.0
LE99,..,6715.0,874.0
CV211,..,7817.0,781.0
CV212,..,7817.0,781.0
CV213,..,7817.0,781.0
CV214,..,7817.0,781.0
CV225,..,7817.0,781.0
CV226,..,7817.0,781.0
CV227,..,7817.0,781.0
CV230,..,7817.0,781.0
CV238,..,7817.0,781.0
CV239,..,7817.0,781.0
CV83,..,7817.0,781.0
CV311,..,,
CV312,..,,
CV313,..,,
CV324,..,,
CV325,..,,
CV326,..,,
CV327,..,,
CV339,..,,
CV344,..,,
CV345,..,,
CV346,..,,
CV357,..,,
CV358,..,,
CV81,..,,
CV82,..,,
CW39,..,8738.0,545.0
ST50,..,8738.0,545.0
ST51,..,8738.0,545.0
ST52,..,8738.0,545.0
ST53,..,8738.0,545.0
ST54,..,8738.0,545.0
ST55,..,8738.0,545.0
ST56,..,8738.0,545.0
ST57,..,8738.0,545.0
ST58,..,8738.0,545.0
ST59,..,8738.0,545.0
ST71,..,8738.0,545.0
ST74,..,8738.0,545.0
ST78,..,8738.0,545.0
TF94,..,8738.0,545.0
DA100,..,,
DA11,..,,
DA12,..,,
DA13,..,,
DA15,..,,
DA26,..,,
DA27,..,,
DA28,..,,
DA37,..,,
DA52,..,,
DA99,..,,
DA110,..,,
DA117,..,,
DA118,..,,
DA119,..,,
DA121,..,,
DA122,..,,
DA123,..,,
DA124,..,,
DA125,..,,
DA130,..,,
DA139,..,,
ME37,..,,
DE110,..,5489.0,484.0
DE117,..,5489.0,484.0
DE118,..,5489.0,484.0
DE119,..,5489.0,484.0
DE126,..,5489.0,484.0
DE128,..,5489.0,484.0
DE243,..,5489.0,484.0
DE245,..,5489.0,484.0
DE655,..,5489.0,484.0
DE656,..,5489.0,484.0
DE722,..,5489.0,484.0
DE737,..,5489.0,484.0
DE738,..,5489.0,484.0
DE127,..,6481.0,604.0
DE742,..,6481.0,604.0
LE651,..,6481.0,604.0
LE652,..,6481.0,604.0
LE672,..,6481.0,604.0
LE673,..,6481.0,604.0
LE674,..,6481.0,604.0
LE675,..,6481.0,604.0
LE676,..,6481.0,604.0
LE678,..,6481.0,604.0
DE130,..,7615.0,537.0
DE138,..,7615.0,537.0
DE139,..,7615.0,537.0
DE141,..,7615.0,537.0
DE142,..,7615.0,537.0
DE143,..,7615.0,537.0
DE150,..,7615.0,537.0
DE159,..,7615.0,537.0
ST145,..,7615.0,537.0
ST147,..,7615.0,537.0
ST148,..,7615.0,537.0
DE215,..,8159.0,555.0
DE723,..,8159.0,555.0
DE74,..,8159.0,555.0
DE75,..,8159.0,555.0
DE76,..,8159.0,555.0
DE78,..,8159.0,555.0
DE79,..,8159.0,555.0
NG101,..,8159.0,555.0
NG102,..,8159.0,555.0
NG103,..,8159.0,555.0
NG104,..,8159.0,555.0
NG105,..,8159.0,555.0
DE225,..,8234.0,553.0
DE45,..,8234.0,553.0
DE53,..,8234.0,553.0
DE551,..,8234.0,553.0
DE554,..,8234.0,553.0
DE557,..,8234.0,553.0
DE560,..,8234.0,553.0
DE561,..,8234.0,553.0
DE562,..,8234.0,553.0
DE564,..,8234.0,553.0
DE58,..,8234.0,553.0
DE59,..,8234.0,553.0
DE64,..,8234.0,553.0
DE757,..,8234.0,553.0
NG164,..,8234.0,553.0
DE42,..,3241.0,213.0
DE43,..,3241.0,213.0
DE44,..,3241.0,213.0
DE451,..,3241.0,213.0
DE61,..,3241.0,213.0
DE62,..,3241.0,213.0
DE63,..,3241.0,213.0
DE65,..,3241.0,213.0
S321,..,3241.0,213.0
S322,..,3241.0,213.0
S323,..,3241.0,213.0
S324,..,3241.0,213.0
S325,..,3241.0,213.0
S339,..,3241.0,213.0
SK178,..,3241.0,213.0
DE552,..,5542.0,446.0
DE553,..,5542.0,446.0
DE555,..,5542.0,446.0
NG208,..,5542.0,446.0
NG209,..,5542.0,446.0
S434,..,5542.0,446.0
S446,..,5542.0,446.0
S804,..,5542.0,446.0
DE556,..,4973.0,394.0
S181,..,4973.0,394.0
S182,..,4973.0,394.0
S183,..,4973.0,394.0
S184,..,4973.0,394.0
S187,..,4973.0,394.0
S188,..,4973.0,394.0
S211,..,4973.0,394.0
S212,..,4973.0,394.0
S213,..,4973.0,394.0
S214,..,4973.0,394.0
S215,..,4973.0,394.0
S425,..,4973.0,394.0
S426,..,4973.0,394.0
S427,..,4973.0,394.0
S445,..,4973.0,394.0
S450,..,4973.0,394.0
S458,..,4973.0,394.0
S459,..,4973.0,394.0
DH31,..,,
DH32,..,,
NE100,..,,
NE108,..,,
NE109,..,,
NE110,..,,
NE119,..,,
NE163,..,,
NE164,..,,
NE165,..,,
NE177,..,,
NE214,..,,
NE215,..,,
NE216,..,,
NE391,..,,
NE392,..,,
NE403,..,,
NE404,..,,
NE81,..,,
NE82,..,,
NE83,..,,
NE84,..,,
NE95,..,,
NE96,..,,
NE97,..,,
DL104,..,,
DL105,..,,
DL106,..,,
DL107,..,,
DL116,..,,
DL117,..,,
DL83,..,,
DL84,..,,
DL85,..,,
DL93,..,,
DL94,..,,
DL61,..,,
DL62,..,,
DL63,..,,
DL70,..,,
DL78,..,,
DL79,..,,
DL81,..,,
DL82,..,,
TS150,..,,
TS95,..,,
TS96,..,,
TS97,..,,
YO301,..,,
YO302,..,,
YO611,..,,
YO612,..,,
YO613,..,,
YO614,..,,
YO71,..,,
YO72,..,,
YO73,..,,
YO74,..,,
DN104,..,10604.0,1237.0
DN105,..,10604.0,1237.0
DN118,..,10604.0,1237.0
DN220,..,10604.0,1237.0
DN226,..,10604.0,1237.0
DN227,..,10604.0,1237.0
DN228,..,10604.0,1237.0
DN229,..,10604.0,1237.0
NG220,..,10604.0,1237.0
S801,..,10604.0,1237.0
S802,..,10604.0,1237.0
S803,..,10604.0,1237.0
S810,..,10604.0,1237.0
S817,..,10604.0,1237.0
S818,..,10604.0,1237.0
S819,..,10604.0,1237.0
DN140,..,,
LS248,..,,
LS249,..,,
LS255,..,,
LS256,..,,
WF119,..,,
YO196,..,,
YO237,..,,
YO83,..,,
YO84,..,,
YO85,..,,
YO86,..,,
YO88,..,,
YO89,..,,
DN211,..,5864.0,320.0
DN212,..,5864.0,320.0
DN213,..,5864.0,320.0
DN215,..,5864.0,320.0
DN378,..,5864.0,320.0
DN418,..,5864.0,320.0
LN12,..,5864.0,320.0
LN22,..,5864.0,320.0
LN23,..,5864.0,320.0
LN34,..,5864.0,320.0
LN35,..,5864.0,320.0
LN76,..,5864.0,320.0
LN82,..,5864.0,320.0
LN83,..,5864.0,320.0
DN365,..,11595.0,431.0
LN105,..,11595.0,431.0
LN106,..,11595.0,431.0
LN110,..,11595.0,431.0
LN117,..,11595.0,431.0
LN118,..,11595.0,431.0
LN119,..,11595.0,431.0
LN121,..,11595.0,431.0
LN122,..,11595.0,431.0
LN130,..,11595.0,431.0
LN139,..,11595.0,431.0
LN44,..,11595.0,431.0
LN85,..,11595.0,431.0
LN86,..,11595.0,431.0
LN95,..,11595.0,431.0
LN96,..,11595.0,431.0
PE227,..,11595.0,431.0
PE228,..,11595.0,431.0
PE234,..,11595.0,431.0
PE235,..,11595.0,431.0
PE244,..,11595.0,431.0
PE245,..,11595.0,431.0
PE251,..,11595.0,431.0
PE252,..,11595.0,431.0
PE253,..,11595.0,431.0
DT101,..,,
DT102,..,,
DT110,..,,
DT117,..,,
DT118,..,,
DT119,..,,
SP70,..,,
SP78,..,,
SP84,..,,
SP85,..,,
DT11,..,,
DT12,..,,
DT13,..,,
DT20,..,,
DT27,..,,
DT28,..,,
DT29,..,,
DT34,..,,
DT63,..,,
DT64,..,,
DT65,..,,
DT66,..,,
DT73,..,,
DT83,..,,
DT93,..,,
DT94,..,,
DT96,..,,
DT35,..,,
DT36,..,,
DT40,..,,
DT47,..,,
DT48,..,,
DT49,..,,
DT51,..,,
DT52,..,,
DY101,..,,
DY102,..,,
DY103,..,,
DY104,..,,
DY115,..,,
DY116,..,,
DY117,..,,
DY121,..,,
DY122,..,,
DY130,..,,
DY138,..,,
DY139,..,,
DY149,..,,
DY34,..,5262.0,688.0
DY75,..,5262.0,688.0
DY76,..,5262.0,688.0
ST195,..,5262.0,688.0
ST199,..,5262.0,688.0
WS66,..,5262.0,688.0
WS67,..,5262.0,688.0
WV107,..,5262.0,688.0
WV50,..,5262.0,688.0
WV58,..,5262.0,688.0
WV59,..,5262.0,688.0
WV67,..,5262.0,688.0
WV81,..,5262.0,688.0
WV82,..,5262.0,688.0
EN106,..,7988.0,969.0
EN107,..,7988.0,969.0
EN110,..,7988.0,969.0
EN118,..,7988.0,969.0
EN119,..,7988.0,969.0
EN75,..,7988.0,969.0
EN76,..,7988.0,969.0
EN80,..,7988.0,969.0
EN87,..,7988.0,969.0
EN88,..,7988.0,969.0
EN89,..,7988.0,969.0
EN61,..,8028.0,1132.0
EN62,..,8028.0,1132.0
EN63,..,8028.0,1132.0
EN65,..,8028.0,1132.0
WD231,..,8028.0,1132.0
WD232,..,8028.0,1132.0
WD233,..,8028.0,1132.0
WD234,..,8028.0,1132.0
WD258,..,8028.0,1132.0
WD61,..,8028.0,1132.0
WD62,..,8028.0,1132.0
WD63,..,8028.0,1132.0
WD64,..,8028.0,1132.0
WD65,..,8028.0,1132.0
WD77,..,8028.0,1132.0
WD78,..,8028.0,1132.0
WD79,..,8028.0,1132.0
EX100,..,,
EX108,..,,
EX109,..,,
EX111,..,,
EX122,..,,
EX123,..,,
EX124,..,,
EX135,..,,
EX137,..,,
EX138,..,,
EX141,..,,
EX142,..,,
EX143,..,,
EX144,..,,
EX149,..,,
EX246,..,,
EX40,..,,
EX51,..,,
EX52,..,,
EX53,..,,
EX81,..,,
EX82,..,,
EX83,..,,
EX84,..,,
EX85,..,,
EX96,..,,
EX97,..,,
EX11,..,9738.0,404.0
EX12,..,9738.0,404.0
EX13,..,9738.0,404.0
EX24,..,9738.0,404.0
EX25,..,9738.0,404.0
EX26,..,9738.0,404.0
EX27,..,9738.0,404.0
EX28,..,9738.0,404.0
EX29,..,9738.0,404.0
EX30,..,9738.0,404.0
EX41,..,9738.0,404.0
EX42,..,9738.0,404.0
EX43,..,9738.0,404.0
EX44,..,9738.0,404.0
EX45,..,9738.0,404.0
EX46,..,9738.0,404.0
EX47,..,9738.0,404.0
EX48,..,9738.0,404.0
EX49,..,9738.0,404.0
EX151,..,,
EX152,..,,
EX153,..,,
EX164,..,,
EX165,..,,
EX166,..,,
EX167,..,,
EX168,..,,
EX169,..,,
EX171,..,,
EX172,..,,
EX173,..,,
EX174,..,,
EX175,..,,
EX176,..,,
EX187,..,,
EX54,..,,
EX55,..,,
EX198,..,,
EX215,..,,
EX226,..,,
EX227,..,,
EX387,..,,
EX388,..,,
EX391,..,,
EX392,..,,
EX393,..,,
EX394,..,,
EX395,..,,
EX396,..,,
EX201,..,,
EX202,..,,
EX203,..,,
EX204,..,,
PL160,..,,
PL190,..,,
PL198,..,,
PL199,..,,
PL206,..,,
PL207,..,,
TQ138,..,,
EX311,..,,
EX312,..,,
EX313,..,,
EX314,..,,
EX320,..,,
EX327,..,,
EX328,..,,
EX329,..,,
EX331,..,,
EX332,..,,
EX340,..,,
EX347,..,,
EX348,..,,
EX349,..,,
EX356,..,,
EX363,..,,
EX364,..,,
EX379,..,,
EX66,..,,
EX67,..,,
EX68,..,,
EX70,..,,
EX79,..,,
TQ110,..,,
TQ121,..,,
TQ122,..,,
TQ123,..,,
TQ124,..,,
TQ125,..,,
TQ126,..,,
TQ130,..,,
TQ137,..,,
TQ139,..,,
TQ140,..,,
TQ148,..,,
TQ149,..,,
FY30,..,4611.0,286.0
FY81,..,4611.0,286.0
FY82,..,4611.0,286.0
FY83,..,4611.0,286.0
FY84,..,4611.0,286.0
FY85,..,4611.0,286.0
PR41,..,4611.0,286.0
PR42,..,4611.0,286.0
PR43,..,4611.0,286.0
FY51,..,7085.0,506.0
FY52,..,7085.0,506.0
FY54,..,7085.0,506.0
FY55,..,7085.0,506.0
FY60,..,7085.0,506.0
FY67,..,7085.0,506.0
FY68,..,7085.0,506.0
FY69,..,7085.0,506.0
FY76,..,7085.0,506.0
FY77,..,7085.0,506.0
FY78,..,7085.0,506.0
PR30,..,7085.0,506.0
PR31,..,7085.0,506.0
PR36,..,7085.0,506.0
GL102,..,5645.0,430.0
GL103,..,5645.0,430.0
GL114,..,5645.0,430.0
GL115,..,5645.0,430.0
GL116,..,5645.0,430.0
GL127,..,5645.0,430.0
GL139,..,5645.0,430.0
GL23,..,5645.0,430.0
GL27,..,5645.0,430.0
GL48,..,5645.0,430.0
GL51,..,5645.0,430.0
GL52,..,5645.0,430.0
GL53,..,5645.0,430.0
GL54,..,5645.0,430.0
GL55,..,5645.0,430.0
GL60,..,5645.0,430.0
GL66,..,5645.0,430.0
GL67,..,5645.0,430.0
GL68,..,5645.0,430.0
GL69,..,5645.0,430.0
GL11,..,13470.0,849.0
GL12,..,13470.0,849.0
GL13,..,13470.0,849.0
GL14,..,13470.0,849.0
GL15,..,13470.0,849.0
GL20,..,13470.0,849.0
GL22,..,13470.0,849.0
GL24,..,13470.0,849.0
GL25,..,13470.0,849.0
GL33,..,13470.0,849.0
GL40,..,13470.0,849.0
GL43,..,13470.0,849.0
GL44,..,13470.0,849.0
GL45,..,13470.0,849.0
GL46,..,13470.0,849.0
GL141,..,3852.0,244.0
GL142,..,3852.0,244.0
GL143,..,3852.0,244.0
GL154,..,3852.0,244.0
GL155,..,3852.0,244.0
GL156,..,3852.0,244.0
GL167,..,3852.0,244.0
GL168,..,3852.0,244.0
GL170,..,3852.0,244.0
GL179,..,3852.0,244.0
GL181,..,3852.0,244.0
GL182,..,3852.0,244.0
GL193,..,3852.0,244.0
NP167,..,3852.0,244.0
GL194,..,3797.0,309.0
GL205,..,3797.0,309.0
GL206,..,3797.0,309.0
GL208,..,3797.0,309.0
GL28,..,3797.0,309.0
GL29,..,3797.0,309.0
GL31,..,3797.0,309.0
GL32,..,3797.0,309.0
GL34,..,3797.0,309.0
GL514,..,3797.0,309.0
GL527,..,3797.0,309.0
GL528,..,3797.0,309.0
GL529,..,3797.0,309.0
GL545,..,3797.0,309.0
GL207,..,,
WR101,..,,
WR102,..,,
WR103,..,,
WR111,..,,
WR112,..,,
WR113,..,,
WR114,..,,
WR117,..,,
WR118,..,,
WR127,..,,
WR74,..,,
WR89,..,,
WR90,..,,
WR97,..,,
WR98,..,,
WR99,..,,
GL501,..,9514.0,864.0
GL502,..,9514.0,864.0
GL503,..,9514.0,864.0
GL504,..,9514.0,864.0
GL510,..,9514.0,864.0
GL513,..,9514.0,864.0
GL516,..,9514.0,864.0
GL517,..,9514.0,864.0
GL518,..,9514.0,864.0
GL519,..,9514.0,864.0
GL522,..,9514.0,864.0
GL523,..,9514.0,864.0
GL525,..,9514.0,864.0
GL526,..,9514.0,864.0
GL530,..,9514.0,864.0
GL537,..,9514.0,864.0
GL538,..,9514.0,864.0
GL539,..,9514.0,864.0
GL541,..,3955.0,441.0
GL542,..,3955.0,441.0
GL543,..,3955.0,441.0
GL544,..,3955.0,441.0
GL556,..,3955.0,441.0
GL560,..,3955.0,441.0
GL569,..,3955.0,441.0
GL71,..,3955.0,441.0
GL72,..,3955.0,441.0
GL73,..,3955.0,441.0
GL74,..,3955.0,441.0
GL75,..,3955.0,441.0
GL76,..,3955.0,441.0
GL77,..,3955.0,441.0
GL88,..,3955.0,441.0
GU101,..,10069.0,529.0
GU11,..,10069.0,529.0
GU12,..,10069.0,529.0
GU125,..,10069.0,529.0
GU126,..,10069.0,529.0
GU13,..,10069.0,529.0
GU14,..,10069.0,529.0
GU236,..,10069.0,529.0
GU237,..,10069.0,529.0
GU24,..,10069.0,529.0
GU240,..,10069.0,529.0
GU27,..,10069.0,529.0
GU28,..,10069.0,529.0
GU29,..,10069.0,529.0
GU31,..,10069.0,529.0
GU32,..,10069.0,529.0
GU33,..,10069.0,529.0
GU47,..,10069.0,529.0
GU48,..,10069.0,529.0
GU59,..,10069.0,529.0
KT245,..,10069.0,529.0
KT246,..,10069.0,529.0
GU102,..,6100.0,440.0
GU103,..,6100.0,440.0
GU104,..,6100.0,440.0
GU266,..,6100.0,440.0
GU271,..,6100.0,440.0
GU272,..,6100.0,440.0
GU50,..,6100.0,440.0
GU67,..,6100.0,440.0
GU68,..,6100.0,440.0
GU71,..,6100.0,440.0
GU72,..,6100.0,440.0
GU73,..,6100.0,440.0
GU84,..,6100.0,440.0
GU85,..,6100.0,440.0
GU86,..,6100.0,440.0
GU90,..,6100.0,440.0
GU97,..,6100.0,440.0
GU98,..,6100.0,440.0
GU99,..,6100.0,440.0
GU105,..,,
GU170,..,,
GU179,..,,
GU466,..,,
GU467,..,,
GU511,..,,
GU512,..,,
GU513,..,,
GU514,..,,
GU515,..,,
GU520,..,,
GU526,..,,
GU527,..,,
GU528,..,,
GU529,..,,
RG278,..,,
RG279,..,,
RG291,..,,
GU111,..,,
GU112,..,,
GU113,..,,
GU124,..,,
GU140,..,,
GU146,..,,
GU147,..,,
GU148,..,,
GU149,..,,
GU151,..,5255.0,415.0
GU152,..,5255.0,415.0
GU153,..,5255.0,415.0
GU154,..,5255.0,415.0
GU166,..,5255.0,415.0
GU167,..,5255.0,415.0
GU168,..,5255.0,415.0
GU169,..,5255.0,415.0
GU185,..,5255.0,415.0
GU195,..,5255.0,415.0
GU206,..,5255.0,415.0
GU248,..,5255.0,415.0
GU249,..,5255.0,415.0
GU212,..,7138.0,560.0
GU213,..,7138.0,560.0
GU214,..,7138.0,560.0
GU215,..,7138.0,560.0
GU216,..,7138.0,560.0
GU217,..,7138.0,560.0
GU218,..,7138.0,560.0
GU220,..,7138.0,560.0
GU227,..,7138.0,560.0
GU228,..,7138.0,560.0
GU229,..,7138.0,560.0
KT146,..,7138.0,560.0
KT147,..,7138.0,560.0
GU254,..,6867.0,662.0
KT151,..,6867.0,662.0
KT152,..,6867.0,662.0
KT153,..,6867.0,662.0
KT160,..,6867.0,662.0
KT168,..,6867.0,662.0
KT169,..,6867.0,662.0
TW183,..,6867.0,662.0
TW200,..,6867.0,662.0
TW208,..,6867.0,662.0
TW209,..,6867.0,662.0
GU273,..,7363.0,775.0
GU280,..,7363.0,775.0
GU289,..,7363.0,775.0
GU290,..,7363.0,775.0
GU299,..,7363.0,775.0
GU315,..,7363.0,775.0
PO108,..,7363.0,775.0
PO180,..,7363.0,775.0
PO188,..,7363.0,775.0
PO189,..,7363.0,775.0
PO191,..,7363.0,775.0
PO193,..,7363.0,775.0
PO195,..,7363.0,775.0
PO196,..,7363.0,775.0
PO197,..,7363.0,775.0
PO198,..,7363.0,775.0
PO200,..,7363.0,775.0
PO201,..,7363.0,775.0
PO202,..,7363.0,775.0
PO207,..,7363.0,775.0
PO208,..,7363.0,775.0
PO209,..,7363.0,775.0
RH140,..,7363.0,775.0
GU307,..,6319.0,597.0
GU314,..,6319.0,597.0
GU321,..,6319.0,597.0
GU322,..,6319.0,597.0
GU323,..,6319.0,597.0
GU336,..,6319.0,597.0
GU337,..,6319.0,597.0
GU341,..,6319.0,597.0
GU342,..,6319.0,597.0
GU343,..,6319.0,597.0
GU344,..,6319.0,597.0
GU345,..,6319.0,597.0
GU350,..,6319.0,597.0
GU358,..,6319.0,597.0
GU359,..,6319.0,597.0
PO80,..,6319.0,597.0
PO89,..,6319.0,597.0
PO96,..,6319.0,597.0
HA63,..,4841.0,659.0
WD188,..,4841.0,659.0
WD189,..,4841.0,659.0
WD195,..,4841.0,659.0
WD196,..,4841.0,659.0
WD197,..,4841.0,659.0
WD31,..,4841.0,659.0
WD33,..,4841.0,659.0
WD34,..,4841.0,659.0
WD35,..,4841.0,659.0
WD36,..,4841.0,659.0
WD37,..,4841.0,659.0
WD38,..,4841.0,659.0
WD39,..,4841.0,659.0
WD48,..,4841.0,659.0
WD50,..,4841.0,659.0
HG11,..,,
HG12,..,,
HG13,..,,
HG14,..,,
HG15,..,,
HG20,..,,
HG27,..,,
HG28,..,,
HG29,..,,
HG31,..,,
HG32,..,,
HG33,..,,
HG34,..,,
HG35,..,,
HG41,..,,
HG42,..,,
HG43,..,,
HG44,..,,
HG45,..,,
HG50,..,,
HG58,..,,
HG59,..,,
LS170,..,,
LS212,..,,
LS224,..,,
YO267,..,,
YO268,..,,
YO269,..,,
YO519,..,,
HP100,..,11422.0,1220.0
HP108,..,11422.0,1220.0
HP109,..,11422.0,1220.0
HP111,..,11422.0,1220.0
HP112,..,11422.0,1220.0
HP123,..,11422.0,1220.0
HP124,..,11422.0,1220.0
HP135,..,11422.0,1220.0
HP136,..,11422.0,1220.0
HP137,..,11422.0,1220.0
HP143,..,11422.0,1220.0
HP144,..,11422.0,1220.0
HP157,..,11422.0,1220.0
HP170,..,11422.0,1220.0
HP179,..,11422.0,1220.0
HP270,..,11422.0,1220.0
HP279,..,11422.0,1220.0
RG96,..,11422.0,1220.0
SL71,..,11422.0,1220.0
SL72,..,11422.0,1220.0
SL73,..,11422.0,1220.0
SL85,..,11422.0,1220.0
HP156,..,4606.0,542.0
HP160,..,4606.0,542.0
HP169,..,4606.0,542.0
HP51,..,4606.0,542.0
HP52,..,4606.0,542.0
HP53,..,4606.0,542.0
HP65,..,4606.0,542.0
HP66,..,4606.0,542.0
HP70,..,4606.0,542.0
HP79,..,4606.0,542.0
HP84,..,4606.0,542.0
HP92,..,4606.0,542.0
SL90,..,4606.0,542.0
SL99,..,4606.0,542.0
HP178,..,10935.0,1045.0
HP180,..,10935.0,1045.0
HP189,..,10935.0,1045.0
HP190,..,10935.0,1045.0
HP197,..,10935.0,1045.0
HP198,..,10935.0,1045.0
HP199,..,10935.0,1045.0
HP201,..,10935.0,1045.0
HP202,..,10935.0,1045.0
HP217,..,10935.0,1045.0
HP218,..,10935.0,1045.0
HP219,..,10935.0,1045.0
HP224,..,10935.0,1045.0
HP225,..,10935.0,1045.0
HP226,..,10935.0,1045.0
LU70,..,10935.0,1045.0
MK170,..,10935.0,1045.0
MK181,..,10935.0,1045.0
MK182,..,10935.0,1045.0
MK183,..,10935.0,1045.0
MK184,..,10935.0,1045.0
MK185,..,10935.0,1045.0
MK186,..,10935.0,1045.0
MK187,..,10935.0,1045.0
OX270,..,10935.0,1045.0
HP91,..,5636.0,995.0
SL00,..,5636.0,995.0
SL09,..,5636.0,995.0
SL17,..,5636.0,995.0
SL18,..,5636.0,995.0
SL23,..,5636.0,995.0
SL24,..,5636.0,995.0
SL36,..,5636.0,995.0
SL60,..,5636.0,995.0
SL97,..,5636.0,995.0
SL98,..,5636.0,995.0
UB94,..,5636.0,995.0
UB95,..,5636.0,995.0
IP100,..,,
IP110,..,,
IP112,..,,
IP113,..,,
IP114,..,,
IP117,..,,
IP119,..,,
IP121,..,,
IP122,..,,
IP123,..,,
IP124,..,,
IP130,..,,
IP136,..,,
IP137,..,,
IP139,..,,
IP155,..,,
IP164,..,,
IP171,..,,
IP172,..,,
IP173,..,,
IP190,..,,
IP199,..,,
IP51,..,,
IP52,..,,
IP53,..,,
IP69,..,,
IP11,..,17117.0,1141.0
IP12,..,17117.0,1141.0
